date,gold,volume
2023-06-12,1952.9,122542.0
2023-06-13,1954.4,198397.0
2023-06-14,1955.8,199710.0
2023-06-15,1952.35,266353.0
2023-06-16,1959.75,160514.0
2023-06-20,1930.45,250140.0
2023-06-21,1925.65,182021.0
2023-06-22,1920.05,171779.0
2023-06-23,1930.7,186861.0
2023-06-26,1922.9,147769.0
2023-06-27,1918.9,180436.0
2023-06-28,1908.4,162493.0
2023-06-29,1899.6,205252.0
2023-06-30,1912.25,180688.0
2023-07-03,1928.75,152959.0
2023-07-05,1924.65,245932.0
2023-07-06,1908.8,231513.0
2023-07-07,1922.3,214272.0
2023-07-10,1922.8,208085.0
2023-07-11,1933.95,189372.0
2023-07-12,1953.3,270869.0
2023-07-13,1958.05,241215.0
2023-07-14,1953.7,209306.0
2023-07-17,1949.6,165833.0
2023-07-18,1975.0,264086.0
2023-07-19,1975.35,159409.0
2023-07-20,1976.1,189926.0
2023-07-21,1960.6,156540.0
2023-07-24,1960.0,197213.0
2023-07-25,1958.7,188848.0
2023-07-26,1966.3,208106.0
2023-07-27,1945.35,194253.0
2023-07-28,1954.25,159597.0
2023-07-31,1970.65,139955.0
2023-08-01,1947.2,167756.0
2023-08-02,1944.2,169658.0
2023-08-03,1935.65,141345.0
2023-08-04,1942.45,156416.0
2023-08-07,1931.7,104407.0
2023-08-08,1926.4,142336.0
2023-08-09,1922.75,139259.0
2023-08-10,1920.9,168264.0
2023-08-11,1915.8,122320.0
2023-08-14,1903.75,120983.0
2023-08-15,1903.85,167153.0
2023-08-16,1904.2,128612.0
2023-08-17,1896.35,152329.0
2023-08-18,1893.7,114737.0
2023-08-21,1889.85,138109.0
2023-08-22,1892.75,131088.0
2023-08-23,1916.65,170040.0
2023-08-24,1917.05,137393.0
2023-08-25,1915.5,166988.0
2023-08-29,1930.0,174220.0
2023-08-30,1947.55,142380.0
2023-08-31,1942.3,133712.0
2023-09-01,1940.55,160725.0
2023-09-05,1926.1,192789.0
2023-09-06,1922.05,148775.0
2023-09-07,1918.35,117168.0
2023-09-08,1927.8,138694.0
2023-09-11,1924.95,131076.0
2023-09-12,1908.55,161993.0
2023-09-13,1913.8,161003.0
2023-09-14,1901.75,201744.0
2023-09-15,1927.7,199773.0
2023-09-18,1923.5,138031.0
2023-09-19,1934.9,131097.0
2023-09-20,1943.35,220980.0
2023-09-21,1915.0,225908.0
2023-09-22,1927.35,139926.0
2023-09-25,1924.85,164259.0
2023-09-26,1907.05,212263.0
2023-09-27,1887.3,238525.0
2023-09-28,1873.55,231419.0
2023-09-29,1870.5,245131.0
2023-10-02,1833.05,202147.0
2023-10-03,1822.45,216784.0
2023-10-04,1818.95,195048.0
2023-10-05,1819.45,172464.0
2023-10-06,1819.6,231024.0
2023-10-09,1845.5,187802.0
2023-10-10,1857.0,157340.0
2023-10-11,1871.25,169964.0
2023-10-12,1874.0,163475.0
2023-10-13,1909.2,312994.0
2023-10-16,1918.05,182823.0
2023-10-17,1928.2,165063.0
2023-10-18,1955.7,270045.0
2023-10-19,1953.55,264821.0
2023-10-20,1988.5,289109.0
2023-10-23,1973.0,212290.0
2023-10-24,1963.65,200943.0
2023-10-25,1983.3,240655.0
2023-10-26,1975.0,214053.0
2023-10-27,1982.9,213757.0
2023-10-30,1997.6,181339.0
2023-10-31,1996.9,214776.0
2023-11-01,1986.35,197629.0
2023-11-02,1983.6,158650.0
2023-11-03,1994.45,222189.0
2023-11-06,1984.6,146279.0
2023-11-07,1960.7,218948.0
2023-11-08,1959.35,189359.0
2023-11-09,1957.45,214077.0
2023-11-10,1941.65,229637.0
2023-11-13,1931.15,183702.0
2023-11-14,1969.05,180741.0
2023-11-15,1958.2,142924.0
2023-11-16,1980.1,186810.0
2023-11-17,1981.05,133120.0
2023-11-20,1968.7,177887.0
2023-11-21,2006.6,230024.0
2023-11-22,1997.55,199370.0
2023-11-24,2000.85,214880.0
2023-11-27,2013.7,251250.0
2023-11-28,2025.65,174665.0
2023-11-29,2046.95,197789.0
2023-11-30,2035.45,151918.0
2023-12-01,2045.4,241615.0
2023-12-04,2049.05,378224.0
2023-12-05,2023.35,209549.0
2023-12-06,2026.4,154219.0
2023-12-07,2026.9,173977.0
2023-12-08,2008.1,237289.0
2023-12-11,1986.65,160072.0
2023-12-12,1980.85,148532.0
2023-12-13,1982.5,192679.0
2023-12-14,2046.1,231095.0
2023-12-15,2032.3,172147.0
2023-12-18,2023.95,141406.0
2023-12-19,2041.35,134781.0
2023-12-20,2035.55,122567.0
2023-12-21,2041.7,119952.0
2023-12-27,2069.4,128179.0
2023-12-28,2078.4,129544.0
2024-01-02,2067.55,157555.0
2024-01-03,2042.1,221680.0
2024-01-04,2039.55,130263.0
2024-01-05,2056.35,214684.0
2024-01-08,2025.1,220988.0
2024-01-09,2034.9,218745.0
2024-01-10,2026.8,205007.0
2024-01-11,2029.15,301337.0
2024-01-12,2055.65,272352.0
2024-01-16,2038.15,285254.0
2024-01-17,2011.75,254292.0
2024-01-18,2013.2,171928.0
2024-01-19,2028.55,172805.0
2024-01-22,2021.6,152756.0
2024-01-23,2022.95,156699.0
2024-01-24,2024.65,234459.0
2024-01-25,2023.75,196670.0
2024-01-26,2018.45,119588.0
2024-01-29,2022.5,150708.0
2024-01-30,2043.05,214593.0
2024-01-31,2053.25,238373.0
2024-02-01,2045.85,260921.0
2024-02-02,2034.15,219800.0
2024-02-05,2018.0,170431.0
2024-02-06,2030.8,126384.0
2024-02-07,2041.6,125631.0
2024-02-08,2028.65,137076.0
2024-02-09,2023.5,116031.0
2024-02-12,2015.2,116025.0
2024-02-13,1996.1,217571.0
2024-02-14,1985.1,193607.0
2024-02-15,2004.05,204249.0
2024-02-16,1997.9,162356.0
2024-02-20,2029.1,202432.0
2024-02-21,2026.75,120599.0
2024-02-22,2024.0,147947.0
2024-02-23,2027.45,212029.0
2024-02-26,2027.2,129021.0
2024-02-27,2035.05,148780.0
2024-02-28,2032.45,137077.0
2024-02-29,2048.05,227074.0
2024-03-01,2049.8,330592.0
2024-03-04,2098.05,328253.0
2024-03-05,2134.4,283148.0
2024-03-06,2142.85,319763.0
2024-03-07,2153.45,267795.0
2024-03-08,2171.2,389682.0
2024-03-11,2180.45,242418.0
2024-03-12,2161.25,316254.0
2024-03-13,2168.4,232273.0
2024-03-14,2160.8,207225.0
2024-03-15,2163.45,187847.0
2024-03-18,2158.15,211858.0
2024-03-19,2154.9,178162.0
2024-03-20,2157.45,233572.0
2024-03-21,2170.5,391750.0
2024-03-22,2171.6,205808.0
2024-03-25,2176.7,211610.0
2024-03-26,2179.8,202373.0
2024-03-27,2192.7,191456.0
2024-03-28,2214.35,250248.0
2024-04-02,2264.5,277228.0
2024-04-03,2280.15,254574.0
2024-04-04,2293.5,236227.0
2024-04-05,2298.55,293212.0
2024-04-08,2320.25,285570.0
2024-04-09,2356.1,279608.0
2024-04-10,2333.0,353847.0
2024-04-11,2345.65,260415.0
2024-04-12,2401.5,479894.0
2024-04-15,2344.2,343730.0
2024-04-16,2369.15,297592.0
2024-04-17,2390.35,284352.0
2024-04-18,2382.7,200546.0
2024-04-19,2379.7,275405.0
2024-04-22,2334.95,262673.0
2024-04-23,2328.45,270225.0
2024-04-24,2320.25,187699.0
2024-04-25,2318.7,224471.0
2024-04-26,2343.1,171011.0
2024-04-29,2333.55,187309.0
2024-04-30,2307.0,229064.0
2024-05-01,2302.35,227384.0
2024-05-02,2288.85,193658.0
2024-05-03,2294.45,231400.0
2024-05-07,2319.6,204623.0
2024-05-08,2309.05,214693.0
2024-05-09,2325.7,249092.0
2024-05-10,2372.45,275241.0
2024-05-13,2343.8,243075.0
2024-05-14,2354.85,192076.0
2024-05-15,2357.5,249843.0
2024-05-16,2377.4,191026.0
2024-05-17,2402.6,218553.0
2024-05-20,2420.3,276267.0
2024-05-21,2427.3,225980.0
2024-05-22,2407.9,246229.0
2024-05-23,2357.35,263098.0
2024-05-24,2342.7,171919.0
2024-05-28,2350.65,308914.0
2024-05-29,2343.35,114728.0
2024-05-30,2348.55,179642.0
2024-05-31,2348.25,175833.0
2024-06-03,2337.7,166789.0
2024-06-04,2326.0,165859.0
2024-06-05,2340.05,167661.0
2024-06-06,2360.6,163317.0
2024-06-07,2310.8,299274.0
2024-06-10,2304.4,137332.0
2024-06-11,2316.5,142203.0
2024-06-12,2326.25,232497.0
