date,price,ma_price,volume,ma_volume,position,drift_price,drift_volume,corr,drift_corr,market_cases,market_cases_,rolling_sharpe,rolling_sortino
2011-09-13,-0.1750948393225826,5.981737086617883,356.0,228.6764473898587,0,-0.001958053796266443,2.6168101109545234,0.5386912214379952,0.0015365695273464011,0,2.0,-1.945905009713581,-1.9960216733225669
2011-09-14,4.60504313427009,5.938715400607015,244.0,229.1553084089256,0,-0.022489869903567265,1.5478355650107105,0.543314098322026,0.0030797232056886236,0,2.0,-2.137620616114673,-2.1886855037700204
2011-09-15,29.00204662805868,6.659444501464881,227.0,229.08795502114668,0,0.34911961547714915,0.740241088615894,0.5341891221797451,-0.0030226264682961463,0,2.0,-2.1110091860047797,-2.1622964798783575
2011-09-16,-7.131915965172766,6.228464486882453,418.0,234.99145642673588,0,-0.04093019955263924,3.3218712471025453,0.5337877445709646,-0.0017120020385383542,0,2.0,-2.111566634409711,-2.162857250713042
2011-09-19,32.34395702940583,7.04457362883631,194.0,233.7104734134004,0,0.3875894712006087,1.0204441168835294,0.5264417238949467,-0.004529011357278108,0,2.0,-2.0653644894350984,-2.116424494602493
2011-09-20,-8.10497367500875,6.571150275591151,133.0,230.56327111923162,0,-0.04291694102227506,-1.0633790886426244,0.5237231504005493,-0.0036237924258377607,0,2.0,-2.0595026442909403,-2.1105208037380763
2011-09-21,8.661456020787,6.636472330128521,118.0,227.04566889675561,0,0.01120255675754761,-2.2904906555593123,0.5188878019033893,-0.0042295704614988515,0,2.0,-2.0665772771923314,-2.117645880690989
2011-09-22,43.55352084211677,7.7901300961281565,231.0,227.169241743732,1,0.5824301613785914,-1.0834589042914697,0.4733598972090062,-0.024878737577941012,0,2.0,-2.0202003953385335,-2.0711410326741673
2011-09-23,34.94770405995382,8.638804282497711,428.0,233.44520293924037,0,0.7155521738740729,2.5962511456084587,0.4492413006554626,-0.024498667065742302,0,2.0,-2.0144464217693407,-2.0653377245964717
2011-09-26,23.688142373061964,9.109096097827845,414.0,239.08754034738914,0,0.5929219946021033,4.119294276878611,0.45440094782064516,-0.009669509950279861,0,2.0,-0.324528017033581,-0.6334730430664791
2011-09-27,11.688063791471675,9.189688838254215,240.0,239.11605471153322,0,0.33675736751423674,2.0739043205113488,0.4549614363752551,-0.004554510697834961,0,2.0,-0.32220406741345314,-0.6289547706588993
2011-09-28,8.834263207104868,9.178581787280798,108.0,235.0186780017978,0,0.16282515827041008,-1.0117361946120327,0.4572572275198627,-0.001129359776613683,0,2.0,-0.3376161035700826,-0.6590088781869207
2011-09-29,12.409844279705794,9.27955874016908,91.0,230.5180943142416,0,0.13190105557934573,-2.7561599410841167,0.4521463690937005,-0.0031201091013879478,0,2.0,-0.30739120450744445,-0.6001174966916419
2011-09-30,11.611999011598982,9.352447498651264,91.0,226.15815386692154,0,0.10239490703076509,-3.5580501942020937,0.4466055688780428,-0.004330454658522809,0,2.0,-0.32646079220559027,-0.6373066913614897
2011-10-03,-3.053154315404526,8.96477244196202,108.0,222.46571155858024,0,-0.1426400748292391,-3.6252462512716965,0.45693119623482203,0.002997586349128206,3,3.0,-0.3543248691259846,-0.6913724644341757
2011-10-04,37.04938345288042,9.842416536053223,120.0,219.2636580723746,1,0.3675020096309817,-3.4136498687386694,0.4351378331407644,-0.009397888372464728,0,3.0,-0.7839905032036378,-1.458559603707168
2011-10-05,-7.440717042587721,9.302318611720692,242.0,219.9741687576129,0,-0.086297957350775,-1.3515695917501895,0.44013426400825834,-0.002200728752485383,0,3.0,-0.7924237134944967,-1.473981731609642
2011-10-06,-4.955460751075407,8.856763006633313,141.0,217.5062259839375,0,-0.26592678121907654,-1.9097561827127896,0.4487888196697352,0.0032269134544957493,3,3.0,-0.709282423333105,-1.3231544068958547
2011-10-07,-2.608345430294321,8.498478367979324,123.0,214.55290642193944,0,-0.312105709936533,-2.4315378723554235,0.4587850601814423,0.0066115769831014025,3,3.0,-0.7049616091428529,-1.3151649333099658
2011-10-10,-2.000021574374159,8.170400244780776,159.0,212.81687809625382,0,-0.32009191656754044,-2.0837830990205237,0.46906620351342554,0.008446360157542335,3,3.0,-0.5460659554777149,-1.028092532056464
2011-10-11,8.88853358903907,8.192841911788847,83.0,208.76010065574587,0,-0.14882512477973486,-3.0702802697642335,0.4711471100430917,0.005263633343604236,3,3.0,-0.628964494590824,-1.1768997261459777
2011-10-12,-2.980840169793055,7.843664346739412,36.0,203.3613475102538,0,-0.24900134491458487,-4.234516707628149,0.48038604331177176,0.007251283306142159,3,3.0,-0.6262628475072108,-1.1719302739196036
2011-10-13,17.052873590323998,8.13145213560143,58.0,198.81880540055835,0,0.01939322197371665,-4.388529408661805,0.475339836491032,0.0011025382427012039,0,3.0,-0.8090432857635056,-1.4964346716899255
2011-10-14,6.603341031180662,8.08369866358828,145.0,197.1369677317909,0,-0.014180125019716924,-3.035183538714631,0.4713383295902256,-0.0014494843290526068,0,3.0,-0.732044637867281,-1.3579154662087076
2011-10-17,10.102978579305272,8.146801160954436,103.0,194.1951874901724,0,0.024461186173219553,-2.9884818901665597,0.4662513228007966,-0.0032682455592407894,0,3.0,-0.708943634849829,-1.3152153025429363
2011-10-18,31.380330813276487,8.8728489625895,97.0,191.1578378811045,0,0.37525449390414245,-3.012915749617224,0.44043823625943523,-0.014540666050301087,0,3.0,-0.6512440373685403,-1.2089080565568637
2011-10-19,-9.83061480029437,8.288365719999378,172.0,190.55915544732,-1,-0.10461437434299015,-1.8057990917008708,0.44473661124868813,-0.005121145530524096,0,3.0,-0.606901932797951,-1.1285512505450936
2011-10-20,-21.391075335614005,7.360883187011459,271.0,193.07293183959123,-1,-0.5160484536654546,0.35398865028518434,0.4443841463434082,-0.0027368052179019995,0,3.0,-0.5594831654583935,-1.0406991254085156
2011-10-21,-13.331071733824048,6.714259595735348,212.0,193.664402719604,-1,-0.5813360224707826,0.47272976514897425,0.4422380029771435,-0.0024414742920833648,0,3.0,-0.557222390299908,-1.0365160304822714
